Statistik_Code;Statistik_Label;Zeit_Code;Zeit_Label;Zeit;1_Merkmal_Code;1_Merkmal_Label;1_Auspraegung_Code;1_Auspraegung_Label;2_Merkmal_Code;2_Merkmal_Label;2_Auspraegung_Code;2_Auspraegung_Label;ERW061__Arbeitnehmer_(Inlandskonzept)__1000
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;02;Hamburg;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-A;Land- und Forstwirtschaft, Fischerei;1,1
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;02;Hamburg;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-B-F;Produzierendes Gewerbe;166,5
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;02;Hamburg;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-B-E;Produzierendes Gewerbe ohne Baugewerbe;123,3
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;02;Hamburg;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-B;Bergbau und Gewinnung von Steinen und Erden;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;02;Hamburg;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-C;Verarbeitendes Gewerbe;110,0
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;02;Hamburg;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-D;Energieversorgung;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;02;Hamburg;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-E;Wasserversorg.,Entsorg.,Beseitig.v.Umweltverschm.;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;02;Hamburg;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-F;Baugewerbe;43,2
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;02;Hamburg;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-G-T;Dienstleistungsbereiche;782,8
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;02;Hamburg;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-G-J;Handel, Verkehr, Lagerei, Gastgewerbe, Inf. u.Kom.;316,6
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;02;Hamburg;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-G-I;Handel, Verkehr und Lagerei, Gastgewerbe;267,1
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;02;Hamburg;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;02;Hamburg;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-H;Verkehr und Lagerei;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;02;Hamburg;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-I;Gastgewerbe;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;02;Hamburg;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-J;Information und Kommunikation;49,5
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;02;Hamburg;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-K-N;Finanz-,Vers.-,UnternehmensDL,Grundst.-,Wohnungsw.;206,4
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;02;Hamburg;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-K;Erbringung von Finanz- und Versicherungsleistungen;54,8
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;02;Hamburg;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-L;Grundstücks- und Wohnungswesen;17,2
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;02;Hamburg;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-M-N;Unternehmensdienstleister;134,4
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;02;Hamburg;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;02;Hamburg;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);;Insgesamt;950,3
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;06;Hessen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-A;Land- und Forstwirtschaft, Fischerei;13,7
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;06;Hessen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-B-F;Produzierendes Gewerbe;740,3
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;06;Hessen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-B-E;Produzierendes Gewerbe ohne Baugewerbe;594,9
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;06;Hessen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-B;Bergbau und Gewinnung von Steinen und Erden;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;06;Hessen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-C;Verarbeitendes Gewerbe;557,2
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;06;Hessen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-D;Energieversorgung;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;06;Hessen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-E;Wasserversorg.,Entsorg.,Beseitig.v.Umweltverschm.;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;06;Hessen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-F;Baugewerbe;145,4
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;06;Hessen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-G-T;Dienstleistungsbereiche;2051,7
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;06;Hessen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-G-J;Handel, Verkehr, Lagerei, Gastgewerbe, Inf. u.Kom.;779,2
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;06;Hessen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-G-I;Handel, Verkehr und Lagerei, Gastgewerbe;683,4
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;06;Hessen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;06;Hessen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-H;Verkehr und Lagerei;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;06;Hessen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-I;Gastgewerbe;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;06;Hessen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-J;Information und Kommunikation;95,8
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;06;Hessen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-K-N;Finanz-,Vers.-,UnternehmensDL,Grundst.-,Wohnungsw.;498,6
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;06;Hessen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-K;Erbringung von Finanz- und Versicherungsleistungen;154,4
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;06;Hessen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-L;Grundstücks- und Wohnungswesen;33,4
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;06;Hessen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-M-N;Unternehmensdienstleister;310,8
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;06;Hessen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;06;Hessen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);;Insgesamt;2805,7
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;13;Mecklenburg-Vorpommern;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-A;Land- und Forstwirtschaft, Fischerei;24,2
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;13;Mecklenburg-Vorpommern;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-B-F;Produzierendes Gewerbe;162,6
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;13;Mecklenburg-Vorpommern;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-B-E;Produzierendes Gewerbe ohne Baugewerbe;83,0
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;13;Mecklenburg-Vorpommern;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-B;Bergbau und Gewinnung von Steinen und Erden;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;13;Mecklenburg-Vorpommern;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-C;Verarbeitendes Gewerbe;69,3
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;13;Mecklenburg-Vorpommern;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-D;Energieversorgung;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;13;Mecklenburg-Vorpommern;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-E;Wasserversorg.,Entsorg.,Beseitig.v.Umweltverschm.;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;13;Mecklenburg-Vorpommern;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-F;Baugewerbe;79,6
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;13;Mecklenburg-Vorpommern;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-G-T;Dienstleistungsbereiche;519,0
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;13;Mecklenburg-Vorpommern;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-G-J;Handel, Verkehr, Lagerei, Gastgewerbe, Inf. u.Kom.;170,4
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;13;Mecklenburg-Vorpommern;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-G-I;Handel, Verkehr und Lagerei, Gastgewerbe;157,4
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;13;Mecklenburg-Vorpommern;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;13;Mecklenburg-Vorpommern;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-H;Verkehr und Lagerei;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;13;Mecklenburg-Vorpommern;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-I;Gastgewerbe;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;13;Mecklenburg-Vorpommern;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-J;Information und Kommunikation;13,0
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;13;Mecklenburg-Vorpommern;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-K-N;Finanz-,Vers.-,UnternehmensDL,Grundst.-,Wohnungsw.;83,1
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;13;Mecklenburg-Vorpommern;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-K;Erbringung von Finanz- und Versicherungsleistungen;12,0
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;13;Mecklenburg-Vorpommern;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-L;Grundstücks- und Wohnungswesen;11,1
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;13;Mecklenburg-Vorpommern;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-M-N;Unternehmensdienstleister;60,0
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;13;Mecklenburg-Vorpommern;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;13;Mecklenburg-Vorpommern;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);;Insgesamt;705,8
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;03;Niedersachsen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-A;Land- und Forstwirtschaft, Fischerei;39,3
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;03;Niedersachsen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-B-F;Produzierendes Gewerbe;915,6
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;03;Niedersachsen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-B-E;Produzierendes Gewerbe ohne Baugewerbe;699,1
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;03;Niedersachsen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-B;Bergbau und Gewinnung von Steinen und Erden;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;03;Niedersachsen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-C;Verarbeitendes Gewerbe;652,4
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;03;Niedersachsen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-D;Energieversorgung;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;03;Niedersachsen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-E;Wasserversorg.,Entsorg.,Beseitig.v.Umweltverschm.;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;03;Niedersachsen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-F;Baugewerbe;216,5
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;03;Niedersachsen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-G-T;Dienstleistungsbereiche;2269,9
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;03;Niedersachsen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-G-J;Handel, Verkehr, Lagerei, Gastgewerbe, Inf. u.Kom.;845,8
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;03;Niedersachsen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-G-I;Handel, Verkehr und Lagerei, Gastgewerbe;781,5
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;03;Niedersachsen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;03;Niedersachsen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-H;Verkehr und Lagerei;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;03;Niedersachsen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-I;Gastgewerbe;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;03;Niedersachsen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-J;Information und Kommunikation;64,3
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;03;Niedersachsen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-K-N;Finanz-,Vers.-,UnternehmensDL,Grundst.-,Wohnungsw.;375,8
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;03;Niedersachsen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-K;Erbringung von Finanz- und Versicherungsleistungen;95,0
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;03;Niedersachsen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-L;Grundstücks- und Wohnungswesen;25,7
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;03;Niedersachsen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-M-N;Unternehmensdienstleister;255,1
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;03;Niedersachsen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;03;Niedersachsen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);;Insgesamt;3224,8
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;05;Nordrhein-Westfalen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-A;Land- und Forstwirtschaft, Fischerei;37,2
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;05;Nordrhein-Westfalen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-B-F;Produzierendes Gewerbe;2310,6
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;05;Nordrhein-Westfalen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-B-E;Produzierendes Gewerbe ohne Baugewerbe;1884,7
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;05;Nordrhein-Westfalen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-B;Bergbau und Gewinnung von Steinen und Erden;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;05;Nordrhein-Westfalen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-C;Verarbeitendes Gewerbe;1701,9
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;05;Nordrhein-Westfalen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-D;Energieversorgung;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;05;Nordrhein-Westfalen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-E;Wasserversorg.,Entsorg.,Beseitig.v.Umweltverschm.;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;05;Nordrhein-Westfalen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-F;Baugewerbe;425,8
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;05;Nordrhein-Westfalen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-G-T;Dienstleistungsbereiche;5505,1
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;05;Nordrhein-Westfalen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-G-J;Handel, Verkehr, Lagerei, Gastgewerbe, Inf. u.Kom.;2076,4
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;05;Nordrhein-Westfalen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-G-I;Handel, Verkehr und Lagerei, Gastgewerbe;1862,4
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;05;Nordrhein-Westfalen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;05;Nordrhein-Westfalen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-H;Verkehr und Lagerei;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;05;Nordrhein-Westfalen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-I;Gastgewerbe;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;05;Nordrhein-Westfalen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-J;Information und Kommunikation;214,0
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;05;Nordrhein-Westfalen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-K-N;Finanz-,Vers.-,UnternehmensDL,Grundst.-,Wohnungsw.;1064,3
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;05;Nordrhein-Westfalen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-K;Erbringung von Finanz- und Versicherungsleistungen;244,0
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;05;Nordrhein-Westfalen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-L;Grundstücks- und Wohnungswesen;75,4
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;05;Nordrhein-Westfalen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-M-N;Unternehmensdienstleister;744,9
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;05;Nordrhein-Westfalen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;05;Nordrhein-Westfalen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);;Insgesamt;7852,8
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;07;Rheinland-Pfalz;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-A;Land- und Forstwirtschaft, Fischerei;16,7
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;07;Rheinland-Pfalz;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-B-F;Produzierendes Gewerbe;496,7
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;07;Rheinland-Pfalz;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-B-E;Produzierendes Gewerbe ohne Baugewerbe;391,6
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;07;Rheinland-Pfalz;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-B;Bergbau und Gewinnung von Steinen und Erden;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;07;Rheinland-Pfalz;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-C;Verarbeitendes Gewerbe;366,2
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;07;Rheinland-Pfalz;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-D;Energieversorgung;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;07;Rheinland-Pfalz;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-E;Wasserversorg.,Entsorg.,Beseitig.v.Umweltverschm.;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;07;Rheinland-Pfalz;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-F;Baugewerbe;105,1
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;07;Rheinland-Pfalz;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-G-T;Dienstleistungsbereiche;1100,4
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;07;Rheinland-Pfalz;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-G-J;Handel, Verkehr, Lagerei, Gastgewerbe, Inf. u.Kom.;390,4
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;07;Rheinland-Pfalz;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-G-I;Handel, Verkehr und Lagerei, Gastgewerbe;356,6
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;07;Rheinland-Pfalz;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;07;Rheinland-Pfalz;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-H;Verkehr und Lagerei;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2000;DLAND;Bundesländer;07;Rheinland-Pfalz;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-I;Gastgewerbe;.
