statistics_code;statistics_label;time_code;time_label;time;1_variable_code;1_variable_label;1_variable_attribute_code;1_variable_attribute_label;value;value_unit;value_variable_code;value_variable_label;value_q
12211;Mikrozensus;JAHR;Jahr;2011;DLAND;Bundesländer;01;Schleswig-Holstein;2800;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;JAHR;Jahr;2011;DLAND;Bundesländer;07;Rheinland-Pfalz;2028;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2011;DLAND;Bundesländer;07;Rheinland-Pfalz;1931;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;JAHR;Jahr;2011;DLAND;Bundesländer;07;Rheinland-Pfalz;1963;1000;ERW004;Nichterwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2011;DLAND;Bundesländer;07;Rheinland-Pfalz;96;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;JAHR;Jahr;2011;DLAND;Bundesländer;07;Rheinland-Pfalz;3991;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;JAHR;Jahr;2005;DLAND;Bundesländer;15;Sachsen-Anhalt;1298;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2005;DLAND;Bundesländer;15;Sachsen-Anhalt;1035;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;JAHR;Jahr;2005;DLAND;Bundesländer;15;Sachsen-Anhalt;1185;1000;ERW004;Nichterwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2005;DLAND;Bundesländer;15;Sachsen-Anhalt;263;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;JAHR;Jahr;2005;DLAND;Bundesländer;15;Sachsen-Anhalt;2483;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;JAHR;Jahr;2017;DLAND;Bundesländer;06;Hessen;3260;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2017;DLAND;Bundesländer;06;Hessen;3153;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;JAHR;Jahr;2017;DLAND;Bundesländer;06;Hessen;2893;1000;ERW004;Nichterwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2017;DLAND;Bundesländer;06;Hessen;107;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;JAHR;Jahr;2017;DLAND;Bundesländer;06;Hessen;6153;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;JAHR;Jahr;2005;DLAND;Bundesländer;12;Brandenburg;1379;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2005;DLAND;Bundesländer;12;Brandenburg;1129;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;JAHR;Jahr;2005;DLAND;Bundesländer;12;Brandenburg;1183;1000;ERW004;Nichterwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2005;DLAND;Bundesländer;12;Brandenburg;250;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;JAHR;Jahr;2005;DLAND;Bundesländer;12;Brandenburg;2562;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;JAHR;Jahr;2017;DLAND;Bundesländer;09;Bayern;7120;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2017;DLAND;Bundesländer;09;Bayern;6956;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;JAHR;Jahr;2017;DLAND;Bundesländer;09;Bayern;5715;1000;ERW004;Nichterwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2017;DLAND;Bundesländer;09;Bayern;164;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;JAHR;Jahr;2017;DLAND;Bundesländer;09;Bayern;12835;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;JAHR;Jahr;2014;DLAND;Bundesländer;14;Sachsen;2082;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2014;DLAND;Bundesländer;14;Sachsen;1931;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;JAHR;Jahr;2014;DLAND;Bundesländer;14;Sachsen;1963;1000;ERW004;Nichterwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2014;DLAND;Bundesländer;14;Sachsen;151;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;JAHR;Jahr;2014;DLAND;Bundesländer;14;Sachsen;4045;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;JAHR;Jahr;2005;DLAND;Bundesländer;03;Niedersachsen;3796;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2005;DLAND;Bundesländer;03;Niedersachsen;3401;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;JAHR;Jahr;2005;DLAND;Bundesländer;03;Niedersachsen;4204;1000;ERW004;Nichterwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2005;DLAND;Bundesländer;03;Niedersachsen;395;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;JAHR;Jahr;2005;DLAND;Bundesländer;03;Niedersachsen;8000;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;JAHR;Jahr;2008;DLAND;Bundesländer;07;Rheinland-Pfalz;2037;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2008;DLAND;Bundesländer;07;Rheinland-Pfalz;1923;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;JAHR;Jahr;2008;DLAND;Bundesländer;07;Rheinland-Pfalz;2002;1000;ERW004;Nichterwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2008;DLAND;Bundesländer;07;Rheinland-Pfalz;115;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;JAHR;Jahr;2008;DLAND;Bundesländer;07;Rheinland-Pfalz;4039;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;JAHR;Jahr;2014;DLAND;Bundesländer;11;Berlin;1823;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2014;DLAND;Bundesländer;11;Berlin;1644;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;JAHR;Jahr;2014;DLAND;Bundesländer;11;Berlin;1620;1000;ERW004;Nichterwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2014;DLAND;Bundesländer;11;Berlin;179;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;JAHR;Jahr;2014;DLAND;Bundesländer;11;Berlin;3443;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;JAHR;Jahr;2008;DLAND;Bundesländer;04;Bremen;318;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2008;DLAND;Bundesländer;04;Bremen;288;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;JAHR;Jahr;2008;DLAND;Bundesländer;04;Bremen;344;1000;ERW004;Nichterwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2008;DLAND;Bundesländer;04;Bremen;30;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;JAHR;Jahr;2008;DLAND;Bundesländer;04;Bremen;662;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;JAHR;Jahr;2008;DLAND;Bundesländer;16;Thüringen;1218;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2008;DLAND;Bundesländer;16;Thüringen;1088;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;JAHR;Jahr;2008;DLAND;Bundesländer;16;Thüringen;1060;1000;ERW004;Nichterwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2008;DLAND;Bundesländer;16;Thüringen;130;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;JAHR;Jahr;2008;DLAND;Bundesländer;16;Thüringen;2278;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;JAHR;Jahr;2008;DLAND;Bundesländer;13;Mecklenburg-Vorpommern;909;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2008;DLAND;Bundesländer;13;Mecklenburg-Vorpommern;776;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;JAHR;Jahr;2008;DLAND;Bundesländer;13;Mecklenburg-Vorpommern;763;1000;ERW004;Nichterwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2008;DLAND;Bundesländer;13;Mecklenburg-Vorpommern;133;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;JAHR;Jahr;2008;DLAND;Bundesländer;13;Mecklenburg-Vorpommern;1672;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;JAHR;Jahr;2014;DLAND;Bundesländer;05;Nordrhein-Westfalen;8774;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2014;DLAND;Bundesländer;05;Nordrhein-Westfalen;8285;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;JAHR;Jahr;2014;DLAND;Bundesländer;05;Nordrhein-Westfalen;8805;1000;ERW004;Nichterwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2014;DLAND;Bundesländer;05;Nordrhein-Westfalen;488;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;JAHR;Jahr;2014;DLAND;Bundesländer;05;Nordrhein-Westfalen;17579;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;JAHR;Jahr;2008;DLAND;Bundesländer;10;Saarland;490;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2008;DLAND;Bundesländer;10;Saarland;455;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;JAHR;Jahr;2008;DLAND;Bundesländer;10;Saarland;546;1000;ERW004;Nichterwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2008;DLAND;Bundesländer;10;Saarland;35;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;JAHR;Jahr;2008;DLAND;Bundesländer;10;Saarland;1035;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;JAHR;Jahr;2014;DLAND;Bundesländer;02;Hamburg;954;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2014;DLAND;Bundesländer;02;Hamburg;907;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;JAHR;Jahr;2014;DLAND;Bundesländer;02;Hamburg;808;1000;ERW004;Nichterwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2014;DLAND;Bundesländer;02;Hamburg;47;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;JAHR;Jahr;2014;DLAND;Bundesländer;02;Hamburg;1762;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;JAHR;Jahr;2015;DLAND;Bundesländer;08;Baden-Württemberg;5834;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2015;DLAND;Bundesländer;08;Baden-Württemberg;5653;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;JAHR;Jahr;2015;DLAND;Bundesländer;08;Baden-Württemberg;4932;1000;ERW004;Nichterwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2015;DLAND;Bundesländer;08;Baden-Württemberg;181;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;JAHR;Jahr;2015;DLAND;Bundesländer;08;Baden-Württemberg;10766;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;JAHR;Jahr;2006;DLAND;Bundesländer;04;Bremen;316;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2006;DLAND;Bundesländer;04;Bremen;271;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;JAHR;Jahr;2006;DLAND;Bundesländer;04;Bremen;348;1000;ERW004;Nichterwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2006;DLAND;Bundesländer;04;Bremen;46;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;JAHR;Jahr;2006;DLAND;Bundesländer;04;Bremen;664;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;JAHR;Jahr;2006;DLAND;Bundesländer;01;Schleswig-Holstein;1415;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2006;DLAND;Bundesländer;01;Schleswig-Holstein;1286;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;JAHR;Jahr;2006;DLAND;Bundesländer;01;Schleswig-Holstein;1418;1000;ERW004;Nichterwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2006;DLAND;Bundesländer;01;Schleswig-Holstein;129;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;JAHR;Jahr;2006;DLAND;Bundesländer;01;Schleswig-Holstein;2833;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;JAHR;Jahr;2009;DLAND;Bundesländer;06;Hessen;3079;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2009;DLAND;Bundesländer;06;Hessen;2882;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;JAHR;Jahr;2009;DLAND;Bundesländer;06;Hessen;2984;1000;ERW004;Nichterwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2009;DLAND;Bundesländer;06;Hessen;197;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;JAHR;Jahr;2009;DLAND;Bundesländer;06;Hessen;6063;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;JAHR;Jahr;2009;DLAND;Bundesländer;09;Bayern;6612;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2009;DLAND;Bundesländer;09;Bayern;6277;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;JAHR;Jahr;2009;DLAND;Bundesländer;09;Bayern;5898;1000;ERW004;Nichterwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2009;DLAND;Bundesländer;09;Bayern;335;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;JAHR;Jahr;2009;DLAND;Bundesländer;09;Bayern;12510;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;JAHR;Jahr;2009;DLAND;Bundesländer;03;Niedersachsen;3905;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2009;DLAND;Bundesländer;03;Niedersachsen;3637;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;JAHR;Jahr;2009;DLAND;Bundesländer;03;Niedersachsen;4033;1000;ERW004;Nichterwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2009;DLAND;Bundesländer;03;Niedersachsen;267;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;JAHR;Jahr;2009;DLAND;Bundesländer;03;Niedersachsen;7938;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;JAHR;Jahr;2013;DLAND;Bundesländer;15;Sachsen-Anhalt;1155;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2013;DLAND;Bundesländer;15;Sachsen-Anhalt;1050;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;JAHR;Jahr;2013;DLAND;Bundesländer;15;Sachsen-Anhalt;1095;1000;ERW004;Nichterwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2013;DLAND;Bundesländer;15;Sachsen-Anhalt;105;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;JAHR;Jahr;2013;DLAND;Bundesländer;15;Sachsen-Anhalt;2250;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;JAHR;Jahr;2013;DLAND;Bundesländer;12;Brandenburg;1296;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2013;DLAND;Bundesländer;12;Brandenburg;1201;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;JAHR;Jahr;2013;DLAND;Bundesländer;12;Brandenburg;1153;1000;ERW004;Nichterwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2013;DLAND;Bundesländer;12;Brandenburg;94;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;JAHR;Jahr;2013;DLAND;Bundesländer;12;Brandenburg;2448;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;JAHR;Jahr;2012;DLAND;Bundesländer;06;Hessen;3112;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2012;DLAND;Bundesländer;06;Hessen;2965;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;JAHR;Jahr;2012;DLAND;Bundesländer;06;Hessen;2893;1000;ERW004;Nichterwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2012;DLAND;Bundesländer;06;Hessen;147;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;JAHR;Jahr;2012;DLAND;Bundesländer;06;Hessen;6005;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;JAHR;Jahr;2012;DLAND;Bundesländer;09;Bayern;6703;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2012;DLAND;Bundesländer;09;Bayern;6496;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;JAHR;Jahr;2012;DLAND;Bundesländer;09;Bayern;5777;1000;ERW004;Nichterwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2012;DLAND;Bundesländer;09;Bayern;207;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;JAHR;Jahr;2012;DLAND;Bundesländer;09;Bayern;12480;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;JAHR;Jahr;2018;DLAND;Bundesländer;07;Rheinland-Pfalz;2123;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2018;DLAND;Bundesländer;07;Rheinland-Pfalz;2058;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;JAHR;Jahr;2018;DLAND;Bundesländer;07;Rheinland-Pfalz;1887;1000;ERW004;Nichterwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2018;DLAND;Bundesländer;07;Rheinland-Pfalz;65;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;JAHR;Jahr;2018;DLAND;Bundesländer;07;Rheinland-Pfalz;4010;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;JAHR;Jahr;2012;DLAND;Bundesländer;03;Niedersachsen;3923;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2012;DLAND;Bundesländer;03;Niedersachsen;3733;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;JAHR;Jahr;2012;DLAND;Bundesländer;03;Niedersachsen;3855;1000;ERW004;Nichterwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2012;DLAND;Bundesländer;03;Niedersachsen;191;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;JAHR;Jahr;2012;DLAND;Bundesländer;03;Niedersachsen;7778;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;JAHR;Jahr;2010;DLAND;Bundesländer;10;Saarland;490;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2010;DLAND;Bundesländer;10;Saarland;455;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;JAHR;Jahr;2010;DLAND;Bundesländer;10;Saarland;532;1000;ERW004;Nichterwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2010;DLAND;Bundesländer;10;Saarland;34;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;JAHR;Jahr;2010;DLAND;Bundesländer;10;Saarland;1021;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;JAHR;Jahr;2010;DLAND;Bundesländer;13;Mecklenburg-Vorpommern;890;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2010;DLAND;Bundesländer;13;Mecklenburg-Vorpommern;780;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;JAHR;Jahr;2010;DLAND;Bundesländer;13;Mecklenburg-Vorpommern;755;1000;ERW004;Nichterwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2010;DLAND;Bundesländer;13;Mecklenburg-Vorpommern;110;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;JAHR;Jahr;2010;DLAND;Bundesländer;13;Mecklenburg-Vorpommern;1645;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;JAHR;Jahr;2018;DLAND;Bundesländer;04;Bremen;344;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2018;DLAND;Bundesländer;04;Bremen;330;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;JAHR;Jahr;2018;DLAND;Bundesländer;04;Bremen;329;1000;ERW004;Nichterwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2018;DLAND;Bundesländer;04;Bremen;15;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;JAHR;Jahr;2018;DLAND;Bundesländer;04;Bremen;673;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;JAHR;Jahr;2019;DLAND;Bundesländer;16;Thüringen;1082;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2019;DLAND;Bundesländer;16;Thüringen;1042;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;JAHR;Jahr;2019;DLAND;Bundesländer;16;Thüringen;1019;1000;ERW004;Nichterwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2019;DLAND;Bundesländer;16;Thüringen;40;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;JAHR;Jahr;2019;DLAND;Bundesländer;16;Thüringen;2102;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;JAHR;Jahr;2018;DLAND;Bundesländer;10;Saarland;499;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2018;DLAND;Bundesländer;10;Saarland;481;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;JAHR;Jahr;2018;DLAND;Bundesländer;10;Saarland;477;1000;ERW004;Nichterwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2018;DLAND;Bundesländer;10;Saarland;18;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;JAHR;Jahr;2018;DLAND;Bundesländer;10;Saarland;977;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;JAHR;Jahr;2018;DLAND;Bundesländer;13;Mecklenburg-Vorpommern;781;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2018;DLAND;Bundesländer;13;Mecklenburg-Vorpommern;744;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;JAHR;Jahr;2018;DLAND;Bundesländer;13;Mecklenburg-Vorpommern;795;1000;ERW004;Nichterwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2018;DLAND;Bundesländer;13;Mecklenburg-Vorpommern;38;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;JAHR;Jahr;2018;DLAND;Bundesländer;13;Mecklenburg-Vorpommern;1577;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;JAHR;Jahr;2018;DLAND;Bundesländer;01;Schleswig-Holstein;1482;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2018;DLAND;Bundesländer;01;Schleswig-Holstein;1436;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;JAHR;Jahr;2018;DLAND;Bundesländer;01;Schleswig-Holstein;1359;1000;ERW004;Nichterwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2018;DLAND;Bundesländer;01;Schleswig-Holstein;46;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;JAHR;Jahr;2018;DLAND;Bundesländer;01;Schleswig-Holstein;2841;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;JAHR;Jahr;2010;DLAND;Bundesländer;04;Bremen;320;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2010;DLAND;Bundesländer;04;Bremen;294;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;JAHR;Jahr;2010;DLAND;Bundesländer;04;Bremen;341;1000;ERW004;Nichterwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2010;DLAND;Bundesländer;04;Bremen;26;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;JAHR;Jahr;2010;DLAND;Bundesländer;04;Bremen;660;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;JAHR;Jahr;2010;DLAND;Bundesländer;16;Thüringen;1203;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2010;DLAND;Bundesländer;16;Thüringen;1099;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;JAHR;Jahr;2010;DLAND;Bundesländer;16;Thüringen;1038;1000;ERW004;Nichterwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2010;DLAND;Bundesländer;16;Thüringen;103;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;JAHR;Jahr;2010;DLAND;Bundesländer;16;Thüringen;2241;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;JAHR;Jahr;2010;DLAND;Bundesländer;01;Schleswig-Holstein;1425;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2010;DLAND;Bundesländer;01;Schleswig-Holstein;1329;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;JAHR;Jahr;2010;DLAND;Bundesländer;01;Schleswig-Holstein;1406;1000;ERW004;Nichterwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2010;DLAND;Bundesländer;01;Schleswig-Holstein;96;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;JAHR;Jahr;2010;DLAND;Bundesländer;01;Schleswig-Holstein;2831;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;JAHR;Jahr;2010;DLAND;Bundesländer;07;Rheinland-Pfalz;2032;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2010;DLAND;Bundesländer;07;Rheinland-Pfalz;1920;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;JAHR;Jahr;2010;DLAND;Bundesländer;07;Rheinland-Pfalz;1973;1000;ERW004;Nichterwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2010;DLAND;Bundesländer;07;Rheinland-Pfalz;111;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;JAHR;Jahr;2010;DLAND;Bundesländer;07;Rheinland-Pfalz;4005;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;JAHR;Jahr;2015;DLAND;Bundesländer;11;Berlin;1829;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2015;DLAND;Bundesländer;11;Berlin;1656;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;JAHR;Jahr;2015;DLAND;Bundesländer;11;Berlin;1657;1000;ERW004;Nichterwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2015;DLAND;Bundesländer;11;Berlin;173;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;JAHR;Jahr;2015;DLAND;Bundesländer;11;Berlin;3486;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;JAHR;Jahr;2007;DLAND;Bundesländer;07;Rheinland-Pfalz;2036;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2007;DLAND;Bundesländer;07;Rheinland-Pfalz;1915;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;JAHR;Jahr;2007;DLAND;Bundesländer;07;Rheinland-Pfalz;2013;1000;ERW004;Nichterwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2007;DLAND;Bundesländer;07;Rheinland-Pfalz;121;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;JAHR;Jahr;2007;DLAND;Bundesländer;07;Rheinland-Pfalz;4049;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;JAHR;Jahr;2015;DLAND;Bundesländer;14;Sachsen;2067;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;JAHR;Jahr;2015;DLAND;Bundesländer;14;Sachsen;1936;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;JAHR;Jahr;2015;DLAND;Bundesländer;14;Sachsen;1990;1000;ERW004;Nichterwerbspersonen;e
